brand,name,price,year,damage,last_seen
opel,Opel Astra Cabrio,999,1995,,2016-04-06 05:44:58
opel,Opel TÜV Neu 11/17,500,1994,,2016-03-13 12:12:54
opel,Opel corsa b servo klima tuev lederausstattung sitzheitzung,900,1998,,2016-03-14 19:18:01
opel,Opel Zafira 1 8 16V  Elegance,1100,2000,,2016-03-17 08:16:46
opel,Opel Omega B 2.0 16v,600,1994,,2016-03-17 07:46:26
opel,Opel Tigra zum abholen !!,500,2000,ja,2016-03-28 09:18:03
opel,Opel Corsa C Klimaanlage TÜV neu,950,2018,,2016-03-17 09:44:21
opel,Opel Astra GTC 1.6 Sport mit coolen Sitzen *TOP*,5890,2005,,2016-04-04 17:42:23
opel,Opel Corsa Atlanta,599,1997,,2016-03-25 14:55:50
opel,Opel Astra G Caravan mit Anhaengerkupplung,1500,2002,,2016-03-31 02:45:45
opel,Opel astra g 1 6 16v  fuer Bastler ,1000,2000,ja,2016-03-13 01:16:24
opel,Opel astra  nicht fahrbereit ,250,1999,ja,2016-03-14 11:42:31
opel,Opel Antara 2.0 CDTI Automatik 4x4*  Vollausstattung,10599,2009,,2016-04-06 04:44:51
opel,Vectra b 1.8 16v,0,2000,,2016-04-05 21:46:46
opel,Opel Corsa 16V,800,1999,,2016-04-05 13:47:24
opel,Opel Astra zu verkaufen,1300,1998,,2016-03-25 00:17:12
opel,Opel Vectra 1.8 Elegance,1200,1999,,2016-04-06 09:15:43
opel,Opel Corsa Swing,600,1994,,2016-03-22 19:42:21
opel,Opel Vertrag B Caravan,899,1996,,2016-04-06 00:45:21
opel,Opel Sintra 2.2 16V GLS,500,1999,,2016-04-03 01:22:19
opel,Opel Corsa B Sport,850,1998,,2016-04-06 06:15:41
opel,Nue tuf auto perfek,1000,2018,,2016-04-05 23:16:12
opel,Opel Corsa D GSI,8200,2016,ja,2016-03-14 15:16:55
opel,Opel Astra 1.8 GL Bastler,0,1991,ja,2016-03-27 23:47:04
opel,Opel Corsa 1.4 16V Comfort/Klima/ZVmitFB/sehr sauber,1399,2000,,2016-03-29 02:16:46
opel,Opel Corsa B,350,1994,,2016-04-07 09:45:40
opel,Opel Tigra,550,2016,,2016-03-24 12:15:18
opel,Opel signum,6700,2007,,2016-04-07 13:16:16
opel,Opel Vectra 1.9 CDTI Caravan Cosmo Plus,1950,2000,,2016-04-06 08:15:35
opel,Klimaautomatik  Xenon,760,2000,,2016-03-31 01:16:20
opel,Astra F Zugelassen mit tuev kann sofort mitgenommen werden!,180,2016,,2016-03-09 06:17:24
opel,Opel Corsa C 1.2 Baujahr 2003,1099,2003,,2016-04-06 14:15:54
opel,Corsa B 1.2 16V,250,1998,,2016-04-07 02:46:31
opel,Opel Astra GLS,1000,1995,,2016-04-06 22:17:24
opel,Opel astra,290,1992,,2016-04-04 11:28:33
opel,Opel Corsa,1000,2002,,2016-04-06 18:17:14
opel,zafira 1 6 7 sitzer unfallfrei d3 klima fahrbereit,1150,1999,,2016-03-26 16:15:43
opel,Opel Vectra,450,1999,,2016-04-07 14:58:04
opel,Opel Astra,3500,2004,,2016-03-21 14:16:39
opel,Opel Corsa B,0,2000,,2016-04-02 10:17:10
opel,Stadtflitzer / Opel Corsa 1 4 60PS mit Servo / Tuev bis 10.2016,500,1996,,2016-03-17 08:46:41
opel,Opel Corsa b 1 0 54ps eco,300,2000,,2016-04-01 00:45:39
opel,Opel Omega 2.0 Caravan mit TÜV / neu kein Problem / voller Tank,370,1996,,2016-04-01 03:45:13
opel,Opel Corsa 12V Eco,500,1999,,2016-03-30 15:45:28
opel,Opel Meriva 1.4 Cosmo TÜV12/2017 Bremsen  Reifen Neu,3990,2006,,2016-03-13 15:12:08
opel,Opel omega 2.2,1100,2003,,2016-03-26 13:51:51
opel,Opel Combo 1.7 CDTI Euro4 Klima Sitzheizung Tuev Top Gepflegt,3500,2006,,2016-03-13 01:15:25
opel,Opel Zafira 1.9 CDTI Edition,5200,2007,,2016-04-06 21:16:34
opel,Opel Corsa Eco  HU 11/17,900,1996,,2016-04-06 08:16:44
opel,Opel Vectra i500,1600,1998,,2016-04-07 01:45:27
opel,Opel Corsa zu verkaufen,350,2016,,2016-04-05 21:45:30
opel,Wer kann Auto ueberfuehren,0,1998,,2016-03-11 01:44:20
opel,Drive with Lpg,2700,2000,ja,2016-04-07 14:58:30
opel,Opel Corsa 1.0 12V Edition,2500,2005,,2016-04-06 09:17:55
opel,TEILESPENDER,75,1997,,2016-03-12 07:45:54
opel,Opel Insignia 2.0 CDTI Sports Tourer Automatik,17499,2013,,2016-04-07 10:17:50
opel,Opel Corsa B,299,1997,ja,2016-04-06 18:17:19
opel,Opel Meriva A,2500,2004,ja,2016-03-11 03:45:14
opel,Opel Zafira 2.0 DTI Njoy,3500,2004,,2016-04-05 22:17:03
opel,Opel Corsa B in blau an Bastler,150,1996,ja,2016-03-21 15:50:04
opel,Opel Astra 1.6 Caravan,2700,2005,,2016-03-22 13:47:18
opel,Opel Agila 1 2 Unfall / Seitenschaden ohne Motor & Getriebe,430,2005,,2016-03-23 06:46:54
opel,Schoener Familien van sportlich opc zafira a original opel,3650,2001,,2016-04-07 00:17:57
opel,Opel combo 1.3 cdti Business 1 Hand,4299,2017,,2016-03-29 21:46:20
opel,Opel Astra Twin Top 1.8 Cosmo,6950,2007,,2016-04-06 07:17:05
opel,Tausche auch *TOP* Opel Meriva // *Über 1 Jahr TÜV/AU*,0,2003,,2016-04-03 12:22:00
opel,Opel Vectra B Caravan,250,1997,,2016-03-30 05:15:34
opel,Opel Astra Twin Top 1.9 CDTI Cosmo,6150,2007,,2016-04-07 12:17:12
opel,Opel insignia,7999,2018,,2016-03-22 11:30:30
opel,Opel Campo Pick Up 4x4 TDS Sportscab,3980,2001,,2016-03-09 14:58:11
opel,Opel Corsa 1.0 12V klimaautomatik SH ZV,2499,2005,,2016-04-05 12:21:29
opel,Opel Corsa B,350,2000,,2016-03-24 16:44:26
opel,OPEL SIGNUM VOLLAUSSTATTUNG AUTOMATIK,4899,2006,,2016-03-19 15:50:21
opel,Opel Vectra 2.2 Caravan,9900,2006,,2016-03-23 22:45:12
opel,Opel Corsa 1.2 16V scheckheftgepflegt   Klima und viele Extras !!,4300,2009,,2016-03-17 13:18:34
opel,Opel Astra G  1 6 16 V  zu Verkaufen im guten gebraucht zustand.,1877,2002,,2016-03-20 16:50:42
opel,Opel omega 2.2 dti,650,2003,ja,2016-03-17 16:18:17
opel,Opel Vectra 1.8,600,1999,,2016-03-23 17:32:29
opel,Opel Zafira Tourer 1.4 Turbo ecoFLEX Start/Stop E... ,15390,2011,,2016-04-05 21:48:02
opel,Opel Kadett E Coupe,899,1991,,2016-04-07 12:17:21
opel,Opel Corsa 1.0 12V,1100,2002,,2016-03-16 19:17:59
opel,Opel Corsa C Sport 1 2Ltr. 16V,2100,2002,ja,2016-04-04 18:38:55
opel,ZAFIRA 1 9 CDTI NAVI,2600,2005,,2016-03-21 17:51:26
opel,Opel Insignia 2.0 CDTI,9300,2009,,2016-03-30 18:47:36
opel,Opel Astra 1.7 DTI allwetterreifen org165tkm TÜV neu,1799,2000,,2016-04-06 18:45:01
opel,Verkaufe familieen auto,1700,2000,,2016-03-14 05:45:32
opel,Opel Agila 1.2 16 V Comfort,850,2001,ja,2016-03-20 07:44:37
opel,Corsa B sucht neuen Fahrer,500,1999,,2016-04-02 06:16:37
opel,Opel Astra 1.6 Sportive,1250,1998,,2016-04-06 04:15:30
opel,Astra G Edition 2000 2.0i 16V Coupe,1250,2000,,2016-03-21 02:44:51
opel,Opel Adam Jam 1.2,8990,2013,,2016-04-06 00:18:00
opel,Opel Astra 1.6 Caravan,1600,1999,,2016-03-30 03:47:32
opel,Opel Combo 1.4 Twinport Edition,5500,2009,,2016-04-05 11:50:11
opel,Opel Tigra 1.4i 16V,750,1996,,2016-03-18 03:18:37
opel,Opel Signum 2.2 DTI,2950,2003,,2016-04-06 15:25:17
opel,Opel corsa b mit TUV,300,2000,,2016-04-06 14:16:03
opel,Opel Corsa 1 6  Nur an Opel Liebhaber abzugeben,290,1994,ja,2016-04-01 09:16:19
opel,Opel corsa 1 2 Automatik,1100,2000,ja,2016-04-07 13:15:21
opel,Opel Astra 1.8 Edition 100 Classic,1100,1999,,2016-03-19 21:44:32
opel,Opel Rekord C 2TL 1969 in Teilen,699,1970,,2016-04-06 03:15:36
opel,Opel Corsa C 1.2 Sport Automatik und Manuellgetriebe  Easytronic ,1099,2002,,2016-03-19 16:15:57
opel,Corsa C an Bastler Tuev Au 08.16,500,1999,,2016-03-31 19:46:16
opel,Opel Corsa 100 Edition,1300,1999,,2016-03-22 06:47:04
opel,Opel Corsa Viva mit Motorschaden,500,1999,ja,2016-04-01 10:49:00
opel,Opel Vectra Kombi Automatik  Tuev und Zahnriemen neu!!!,1290,1999,,2016-04-06 19:17:13
opel,Opel Meriva A 1 6l  16V,2850,2003,,2016-04-07 12:44:34
opel,++ Opel Astra G 1.6 ++,840,1998,,2016-04-03 21:47:31
opel,Opel Mokka 1.7 CDTI Automatik Innovation,18500,2014,,2016-04-07 08:45:45
opel,Opel Tigra Twin Top 1.8 Cosmo,5000,2005,,2016-04-07 04:15:48
opel,Opel Insignia 2.8 Turbo 4x4 OPC 8fach Bereift Vollausstattung,19500,2010,,2016-04-05 14:46:21
opel,Opel Astra 1.9 CDTI Caravan DPF Cosmo,4880,2007,,2016-04-05 11:47:48
opel,Opel Agila mit Austauschmotor,1500,2001,,2016-04-05 12:38:58
opel,Opel Astra F 1 6 i Autom. 1.Hd. nur 53338km Unfall,350,1997,ja,2016-03-23 21:15:21
opel,Opel Vectra 2.2 Sport,1500,2000,,2016-03-31 08:47:18
opel,Opel Zafira 1.8 Elegance,2100,2002,,2016-03-10 05:16:43
opel,Opel Corsa 1.4 16V Satellite 1.Hand FACELIFT,5750,2011,,2016-04-07 02:17:22
opel,Opel Zafira 1.8 Elegance,3200,2003,,2016-03-23 12:17:49
opel,Opel Insignia 1.8 Edition,9999,2009,,2016-04-02 12:16:18
opel,Opel Sintra 2.2  104 kW/ 141 PS  7 Sitzer,300,1998,ja,2016-03-29 10:48:12
opel,Verkaufe Opel Corsa c,1100,2001,,2016-04-03 15:55:47
opel,opel corsa c,1600,2003,ja,2016-04-05 20:17:18
opel,Opel Corsa 1.3 Diesel zu verkaufen,1400,2004,,2016-03-29 09:55:34
opel,Schicker Opel GT AL mit H Zulassung,6800,2017,,2016-04-05 21:17:49
opel,Opel Vectra A,1000,1995,,2016-04-07 03:16:31
opel,Opel Zafira 2.0 DTI Comfort,1550,2002,,2016-03-30 08:15:49
opel,Opel Corsa 1.0 12V,1450,2001,,2016-03-22 01:15:22
opel,OPEL CORSA OPC!!!,13999,2010,,2016-04-06 13:45:13
opel,Opel Tigra 1.4 Nur Heute 16.03.16 //////  215   FEST,215,2000,ja,2016-03-16 19:32:50
opel,Opel Astra GTC 1.6,5000,2008,,2016-04-05 12:46:35
opel,Opel Corsa 1.4 16V Active,8400,2013,,2016-04-07 06:45:12
opel,Opel Astra Cabrio 1.8,1300,2002,ja,2016-04-07 10:15:22
opel,Opel Astra 1.6 Edition 100,900,1999,ja,2016-04-06 21:16:07
opel,Opel Vectra 1.8 Sport,899,2000,ja,2016-04-05 13:16:58
opel,Opel Corsa D GSI 1 6Turbo*150PS*Sehr guter Zustand*1.Hand,5000,2010,,2016-04-06 02:15:52
opel,Opel Zafira 2.2 Selection Free Automatik,2990,2002,,2016-04-06 23:46:31
opel,Opel Vectra B,999,1996,,2016-04-05 18:19:01
opel,Opel Omega 2.0 16V CD Klimaautom/Tuev 06. 2017,550,1996,,2016-03-28 11:53:59
opel,OPEL ASTRA 1 6 Cabrio,3900,2002,,2016-04-07 01:46:11
opel,Opel Vectra 1.8 Caravan,1299,1997,,2016-04-07 12:47:03
opel,Opel Zafira 2.0 Diesel mit gruene ticket,1700,1999,,2016-03-25 12:51:09
opel,Opel Astra 1.4,3600,2006,,2016-04-07 09:46:05
opel,Insignia 2.0 CDTI 4x4 OPC Line Start Stop Navi Xenon,7500,2011,,2016-03-24 15:44:07
opel,Opel Corsa A Joy,1599,2017,,2016-04-06 19:48:42
opel,Vectra B 2l 16v,350,2016,ja,2016-04-05 22:18:38
opel,Opel Astra 1 6 LPG Gasanlage,850,2016,,2016-03-16 16:17:04
opel,Opel Astra H Caravan 1.7cdti Diesel Tempomat Kombi 101ps TÜV NEU!,4490,2009,,2016-04-05 12:20:11
opel,Opel Astra GLS,150,2000,,2016-04-02 03:44:55
opel,Opel Corsa D 1.2ecoFlex 14500km Bj.2013,6999,2013,,2016-03-12 21:19:33
opel,Opel Corsa 1.0 12V,1499,2004,ja,2016-04-05 22:47:12
opel,Opel Astra 1.6 Caravan Edition,4400,2009,,2016-03-29 19:46:34
opel,Opel Zafira 1.9 CDTI Cosmo,4500,2006,,2016-04-06 06:16:14
opel,Opel Vectra zu verkaufen,250,1999,,2016-04-03 10:20:24
opel,Opel Astra 2.0 Elegance mit LPG Autogas,2399,1999,,2016-04-07 06:45:12
opel,OPEL ASTRA KOMBI * Anhaengerkupplung * 8 fach bereift * Alufelgen,2500,2005,,2016-03-13 16:37:42
opel,Opel Kadett E Caravan Club Special,599,1991,,2016-04-07 08:16:42
opel,Verkaufe gepfleges und Top Auto mit tuev bis 8 2017,1100,2017,,2016-03-28 18:44:40
opel,Opel Adam 1.4 JAM,8590,2013,,2016-03-29 04:16:41
opel,Opel Vertra B 1.6.,1300,2016,,2016-04-06 19:44:39
opel,TÜV neu   DIESEL 2.0,1000,2018,,2016-04-03 10:39:16
opel,Opel Corsa B 1.2 16V X12XE TÜV 01/2018,700,1998,,2016-04-06 16:45:55
opel,Opel Vectra B  1998  Tuev 08/15 Fahrbereit,395,1998,ja,2016-03-20 14:47:43
opel,Vivaro 2.0 CDTI Life Westfalia Klima 7 Sitzer Euro 5,8000,2012,,2016-03-26 20:57:04
opel,Opel Vectra B Caravan Kombi Automatik,250,1998,,2016-03-22 03:45:43
opel,Opel corsa,666,1997,,2016-04-06 01:17:15
opel,Opel Omega a Scheinwerfer mit Blinker,0,1995,,2016-04-05 20:15:51
opel,Opel Omega 2 0l Caravan TÜV 12/2017,0,1999,,2016-03-26 11:40:59
opel,Meriva a 1.7 CDI,1900,2005,,2016-04-04 16:17:56
opel,Guenstiger Kleinwagen mit TÜV bis 05 / 2017   Auto  Pkw  ,300,1998,,2016-03-23 12:16:17
opel,Opel Corsa 1.3 CDTI 144TKM Klimaautomatik,3190,2003,,2016-03-12 15:17:33
opel,Opel Insignia Kombi Sports Tourer Selection,9950,2011,,2016-04-05 18:19:13
opel,Opel Corsa,1400,1996,,2016-04-05 09:41:00
opel,Opel Astra 1.6,1299,2003,,2016-03-13 03:45:53
opel,Opel Zafira 1.9 CDTI Edition,4349,2005,,2016-03-30 13:45:09
opel,Opel Corsa D Silber  TÜV ,3500,2007,,2016-03-11 05:46:19
opel,Opet Tigra TwinTop 1.8,4300,2006,,2016-04-05 21:48:14
opel,Opel Corsa 1.2 16V ecoFLEX Selection,6099,2012,,2016-04-05 16:47:06
opel,Opel Kadett E 16V GSi Champion,2800,1991,ja,2016-04-06 13:16:09
opel,Opel Vectra mit TÜV bis 04 2017,800,1999,,2016-04-06 08:45:17
opel,Biete eine Opel Corsa C,1600,2003,,2016-03-15 09:15:36
opel,650 VB Opel Corsa,650,2016,,2016-03-16 14:44:45
opel,Opel Zafira A 1.6 L 16V 1Hand,1190,2016,,2016-03-31 00:17:49
opel,Opel Corsa 1.0 12V Sport,1300,2004,,2016-04-04 10:44:02
opel,opel vectra b cc,599,2000,,2016-03-13 20:52:08
opel,Opel Astra H 1.6   90 PS  EZ 09.2004,2950,2004,,2016-03-12 17:36:30
opel,Opel Zafira 2.0 DTI,1290,2001,,2016-04-02 19:18:18
opel,Motor ohne Beschaedigung Vectra a  aus 92,680,2017,ja,2016-03-06 04:15:37
opel,Opel Astra GTC 1.4 Sport,5600,2005,,2016-04-04 19:45:52
opel,Opel Corsa City,700,1998,,2016-04-03 19:40:33
opel,Opel Corsa B 1.0 Eco Tuev 06/17,550,2000,ja,2016-04-01 11:46:49
opel,Opel Astra H 1.6 Easytronic Enjoy 5 trg.,4650,2004,,2016-03-19 12:45:08
opel,Opel Vectra B Tuev Neu Servo ABS Schiebedach,1650,2000,,2016-04-06 07:25:19
opel,Opel combo cng,2400,2016,,2016-04-07 04:46:25
opel,Opel Combo 1.7 Comfort Tour,1950,2003,,2016-03-19 09:16:08
opel,Opel Vectra,400,2000,,2016-04-06 08:45:57
opel,corsa b kleinwagen,150,1996,ja,2016-04-07 04:15:48
opel,Opel Adam 1.4 ecoFLEX Start/Stop Slam,12290,2013,,2016-04-05 19:46:45
opel,Opel Corsa 1.3 CDTI DPF Innovation,2650,2008,,2016-03-26 13:18:09
opel,Opel und Vw,600,2000,,2016-04-01 16:48:59
opel,Optimales Baufahrzeug,300,1994,,2016-04-03 21:50:58
opel,Opel Corsa 1.2 16V Njoy,1899,2003,,2016-04-05 14:47:42
opel,Opel Corsa   B 1.2 TÜV bis 01/2018,550,1996,ja,2016-03-17 22:18:13
opel,Opel Astra 2.0 CDTI DPF Edition,9499,2010,,2016-04-05 12:16:32
opel,Zuverkaufen,790,2000,,2016-03-16 19:48:13
opel,Opel Vectra,850,1997,,2016-04-05 19:17:52
opel,Opel corsa b 1.0 12v Schlachtfest,0,2000,,2016-04-06 19:15:36
opel,Opel Corsa 1.0 eco TÜV 05/2017,590,2017,,2016-03-20 14:47:19
opel,OPEL Corsa 1.2 16V "Edition 2002" Black & Silver   TÜV/AU neu!,1800,2002,,2016-03-27 17:15:37
opel,Opel Vectra b 1.8l 16v,0,2000,,2016-04-04 12:15:27
opel,Opel Astra an Bastler,200,1994,,2016-04-07 02:17:31
opel,Opel Astra 167500km guter Zustand zu verkaufen. Servolenkung,200,2016,,2016-03-22 17:16:37
opel,Opel manta,1300,1980,,2016-03-13 03:17:42
opel,Opel   OMEGA   B  Kombi,290,1999,,2016-04-05 12:45:08
opel,Opel Astra 1.6,4100,2005,,2016-03-09 17:29:32
opel,Opel Zafira 1.7 CDTI ecoFlex Grau Metallik    Bilder kommen nach ,8500,2011,,2016-04-07 14:56:08
opel,Schoener Opel Astra,1200,2017,,2016-04-06 10:16:54
opel,OPEL CORSA B 1.0 EZ 3/2000 Tuev 3/2017 123Tkm Servo GSHD Radio CD,1100,2000,,2016-04-01 11:17:28
opel,Opel Signum Sport V6,2900,2004,,2016-03-21 17:46:26
opel,Vivaro 2.0 CDTI Life Westfalia Klima 7 Sitzer Euro 5,8000,2012,,2016-03-24 14:55:25
opel,Opel Corsa,780,1997,,2016-03-26 05:16:07
opel,Opel Corsa D Edition  Top Zustand Rentnerfahrzeug 1.2 16V 22448km,6100,2006,,2016-04-06 08:45:18
opel,Opel Astra 1.6,3600,2004,,2016-03-17 16:15:22
opel,Opel Astra 1.6 Leder Automatik Schiebedach TÜV Hi,299,2000,,2016-04-01 09:18:14
opel,Opel Signum 1.9 CDTI Automatik Voll Standhzg. 8fach,7600,2006,,2016-04-06 18:46:14
opel,Opel Astra J  1 6 Top Zustand,0,2010,,2016-03-12 05:16:38
opel,Opel Corsa B,950,2000,,2016-03-24 07:50:23
opel,Opel Corsa 16V 1.4 90 PS,900,1997,ja,2016-03-12 13:36:56
opel,Opel Corsa 12V Eco,1200,1998,,2016-04-07 06:46:22
opel,Opel Corsa 1.0 12V Eco,1200,2003,ja,2016-04-03 09:37:36
opel,Opel Corsa C Unfallfahrzeug zum basteln   Hechtsheim,399,2003,ja,2016-04-03 16:10:32
opel,Opel Astra Twin Top 1.8 Cabrio,5100,2006,,2016-04-06 23:44:36
opel,Opel Meriva 1.6 16V Enjoy,3250,2003,,2016-04-07 00:17:42
opel,Opel Astra 1.6 98000km Tuev 03/17,699,1995,,2016-03-19 23:46:02
opel,Opel astra g,500,2000,,2016-04-06 19:47:53
opel,Opel Movano L2H2 2 5l cdti Motorschaden,3599,2006,,2016-03-20 16:19:52
opel,Opel Vectra 1.8L 115PS Hat vor 4 Monaten frisch Tuev bekommen!,300,1998,ja,2016-04-01 02:16:38
opel,Opel Corsa B 1.4 Klima,860,2017,,2016-03-14 10:16:00
opel,Opel Corsa 1 2 l **** OPC LINE****,5500,2009,,2016-04-05 20:19:00
opel,Opel Astra G CC 75PS Tuev bis 06/2017,1300,2017,,2016-03-06 03:16:28
opel,Opel Corsa Tuev NEU,750,1998,,2016-03-30 00:18:32
opel,Opel Corsa Eco Getriebe&Motor TOP Tuev neu,650,1998,,2016-03-11 10:41:49
opel,Opel Corsa 1.2 16V,1600,2004,,2016-04-05 19:45:22
opel,Opel Astra 1 6  100 Jahre Edition Klima     Automatik TÜV neu,1290,2018,,2016-03-08 11:16:36
opel,Opel Meriva 1.4 Ltr.  16V   66KW  90 PS   silber metallic TÜV NEU,4890,2006,,2016-04-05 13:45:23
opel,Opel Astra 1.6 16v,500,1998,,2016-04-07 00:17:55
opel,Opel Astra 1.4 Edition,5399,2005,,2016-04-07 07:46:28
opel,Opel Astra 1.6,1500,2000,ja,2016-04-06 09:17:47
opel,*** SCHÖNER GEPFLEGTER OPEL ASTRA G ***,2399,2000,,2016-03-17 05:46:01
opel,Vectra B Sport Zender Irmscher 2.6 v6,6000,2018,,2016-04-06 01:49:29
opel,verkauf  bastler  export,500,1999,,2016-04-06 05:44:36
opel,Opel Vectra 1.8,1390,1996,,2016-04-06 01:17:22
opel,Opel Astra 1.6,1650,2000,,2016-03-14 09:45:12
opel,Opel Astra g 1 6l Tausch gegen 6 sitzer,1580,2000,,2016-04-02 17:15:25
opel,Opel Corsa 1.3 CDTI  1 Hand   Klima,2850,2007,,2016-04-05 19:19:09
opel,verkaufe Opel Corsa B Technisch Sehr guter zustand mit Tuev,700,1999,,2016-03-14 08:15:34
opel,Opel Corsa 1 2,4499,2014,ja,2016-03-21 13:46:40
opel,Preis Update Opel Astra G 1.6,399,2001,ja,2016-03-08 09:34:44
opel,Opel Vivaro 1.9 CDTI L2H2 Unfalfrei,4600,2006,,2016-03-10 09:44:51
opel,Opel Zafira 1.9 CDTI Automatik,4850,2006,,2016-03-21 10:45:25
opel,Corsa   Schlachtfest,100,1999,ja,2016-04-05 22:47:13
opel,Opel astra g combi,1800,2004,,2016-03-11 23:44:56
opel,Opel Zafira 2.2 Selection Executive,3300,2002,,2016-03-26 17:38:42
opel,Opel Astra mit Tuev,750,1995,,2016-04-07 11:45:50
opel,Opel Astra H Caravan,3800,2004,ja,2016-04-06 21:18:13
opel,Opel corsa c,0,2006,,2016-04-06 06:36:24
opel,Opel Corsa 1.0 12V Comfort,2100,2001,,2016-04-07 03:16:13
opel,Opel Zafira A     2 2 DTI,3350,2004,,2016-03-29 01:18:24
opel,Opel Manta Rohkarosse,0,1985,,2016-04-06 21:47:18
opel,Opel Corsa D Facelift 5 tuerig  Alu,6990,2018,,2016-04-07 07:25:17
opel,Opel Astra 1 6 zu verkaufen,650,1996,,2016-04-01 18:47:33
opel,Opel Corsa,700,1987,,2016-03-31 21:17:23
opel,Opel Tigra Twin Top 1.4,4500,2005,,2016-04-06 12:44:56
opel,Opel zafira 1.8 elegance,2999,2001,,2016-04-05 14:15:35
opel,Opel Corsa 1.2 16V Motor 136000 km,1890,2005,,2016-04-07 08:45:48
opel,Opel Kadett Cabrio,2500,2018,,2016-04-06 05:44:59
opel,Opel corsa  TÜV bis 7.2016,200,1998,,2016-03-13 01:46:46
opel,Opel sintra,800,1998,ja,2016-04-07 08:15:55
opel,Opel Agila 1.0 12 V,1380,2002,,2016-04-05 22:16:29
opel,Opel Corsa 1.4 16V Elegance,3850,2001,,2016-04-06 11:44:27
opel,Opel Vectra bj1999,1500,2000,,2016-03-16 10:46:20
opel,Opel Astra 1.9 CDTI Sport  Xenon  Leder  Klima  AFL,3200,2004,,2016-04-05 23:16:43
opel,Opel Corsa C 1.0 12V Comfort,850,2016,,2016-03-19 20:44:06
opel,Opel Omega Caravan 2.2 DTI Executive,2600,2001,,2016-03-27 11:18:39
opel,Opel Vectra a,450,1995,,2016-03-13 20:38:05
opel,Verkaufe meinen opel corsa b!!!,100,1998,ja,2016-04-03 13:16:23
opel,Opel Astra Caravan 1.6 Cosmo  AFL  MFL  Leder  Navi  PDC,0,2007,ja,2016-04-05 21:45:16
opel,Opel Corsa 1.0 12V Edition,5800,2009,,2016-04-06 21:45:25
opel,Opel Corsa C Sport Gepflegtes Frauenauto aus 2.Hand,1800,2002,,2016-03-09 08:30:35
opel,Opel Cors B Eco  5 tuerig,200,1998,ja,2016-03-15 11:47:08
opel,Opel Corsa gebraucht zu verkaufen,700,1998,,2016-03-13 01:46:43
opel,Opel Signum 2.0T 175ps top Zustand viele neuteile tausch moeglich,0,2003,,2016-04-07 12:17:33
opel,Opel Opel Meriva 1 6,3950,2003,,2016-04-06 22:46:17
opel,Opel Zafira 1.8 16V Comfort,1850,2000,,2016-04-05 12:46:59
opel,Opel Tigra Twintop  mit Leder/Alcantaraausstattung und WR auf Alu,0,2005,,2016-03-19 07:15:19
opel,Opel Omega B Kombi   Tuev Neu   Viele Neuteile    Gepflegt,2200,2000,,2016-03-11 04:44:52
opel,Verkaufe Astra f Kombi,700,1997,,2016-03-29 10:50:26
opel,Opel Zafira 1.9tdci opc line,7499,2006,,2016-03-31 01:47:23
opel,Opel Kadett,450,2016,,2016-03-30 01:44:25
opel,Opel Corsa 1.0 12V,750,2001,,2016-04-04 14:51:13
opel,Opel Vectra 1.6,1500,2002,,2016-03-31 09:47:28
opel,opel omega 3 2,1500,2002,,2016-04-04 18:17:47
opel,Astra G Diesel Ahk,800,2016,,2016-03-12 22:45:22
opel,Opel vectra C  2004  1 9 deisel mit Klima,3900,2004,,2016-04-05 14:17:35
opel,Opel vectra cdti 150 ps kombi,2950,2017,,2016-03-28 11:17:31
opel,Opel Corsa Eco mit elektrischem Faltverdeck,1250,1997,,2016-04-05 20:45:10
opel,Opel Zafira 1.8 Comfort,1000,2001,,2016-03-19 13:53:45
opel,Opel Astra F CC  1996,400,2017,,2016-04-02 12:17:52
opel,Opel Zafira 1.9 CDTI,3700,2006,,2016-03-30 09:45:41
opel,Opel Zafira   2.2    DTI,750,2002,ja,2016-03-27 16:47:55
opel,Opel Vivaro 2.0 L1H1,7500,2007,,2016-03-15 08:17:05
opel,Opel Astra 1.9 CDTI Caravan DPF Automatik Catch m...,6000,2007,,2016-04-06 16:46:41
opel,Opel Astra 1.7 DTI,1000,2001,ja,2016-04-04 17:18:29
opel,Opel Corsa Atlanta,500,1997,,2016-03-28 10:17:24
opel,Opel Opel Omega Design Edition  114849KM  TÜV 02/18,1499,2001,,2016-03-22 21:47:35
opel,Meriva neuer TueV/AHK/Sitzheizung,4250,2008,,2016-03-12 22:46:12
opel,Opel Vectra 1.9 CDTI DPF,6100,2006,,2016-04-07 07:17:18
opel,Opel Corsa 1.0 12V Facelift,1950,2004,,2016-04-03 08:17:59
opel,Opel signum 3.0 CDTI full Ausstattung navi xenon,3850,2018,,2016-03-30 10:41:16
opel,Opel Corsa Swing TÜV Neu!,999,1996,,2016-03-12 17:48:29
opel,Opel Corsa C Sport 1 2Ltr. 16V TÜV neu,1300,2002,ja,2016-04-07 00:45:24
opel,Vectra c 2. Hand tuev neu,1999,2018,,2016-04-04 20:56:18
opel,Opel Corsa 1.2 16V ecoFlex,5300,2010,,2016-04-06 16:46:30
opel,Opel Meriva 1.6 16V,4250,2006,,2016-03-26 04:16:15
opel,Vectra 1 9 CDTI Top,1910,2005,,2016-03-22 14:54:52
opel,Opel corsa,600,1999,,2016-03-28 08:45:00
opel,Opel Astra 1.8 L Tuev bis Maerz 2017,3000,2004,,2016-04-01 14:29:48
